state,cardholder,balance,numTrans,numIntlTrans,creditLine,fraudRisk
46,1,23,68,0,11,0
10,1,113,5,0,3,0
19,1,0,71,0,12,0
48,1,4144,49,0,12,0
23,1,0,7,14,15,0
23,1,2227,5,0,3,0
43,1,0,49,4,5,0
19,1,8712,15,0,14,0
16,1,10135,31,0,16,0
46,1,12533,4,11,15,0
26,1,3033,23,0,5,0
32,2,10938,20,0,30,0
36,1,1898,33,0,6,0
11,1,2000,62,2,1,0
35,1,346,45,19,6,0
16,1,332,27,22,5,0
5,1,8000,6,9,7,0
2,1,4091,25,0,6,0
48,1,5355,45,0,17,0
16,1,4000,81,36,3,0
4,1,4000,41,9,3,0
15,1,11176,6,0,23,1
39,1,2604,56,0,30,0
24,1,9000,10,8,8,0
16,1,0,7,8,4,0
35,1,1437,7,11,4,0
20,1,14000,55,1,13,1
39,1,1283,100,0,8,0
36,1,11597,7,0,32,0
10,1,4337,16,0,5,0
39,1,6703,6,0,23,0
5,1,0,65,9,5,0
44,2,5435,8,15,11,0
39,1,3000,47,10,2,0
25,1,5355,9,10,11,0
5,1,0,44,9,52,0
50,1,7000,88,3,6,0
5,1,0,6,13,6,0
10,1,0,22,1,8,0
10,1,7926,7,0,30,0
35,1,7057,14,3,24,0
44,1,5484,12,0,9,0
26,1,5482,38,2,5,0
37,1,8347,54,0,43,1
39,1,7000,31,20,6,0
23,2,6000,44,37,5,0
5,1,2307,19,0,5,0
10,1,3451,2,2,9,0
35,1,0,70,0,16,0
7,1,6260,26,1,17,0
46,1,848,74,0,50,0
16,1,4386,13,6,4,0
14,1,15000,59,3,14,1
18,1,5451,9,8,6,0
15,1,3589,100,0,4,0
21,1,9543,84,1,23,1
11,1,1771,77,0,6,0
7,1,6862,16,0,6,0
5,1,1025,40,0,7,0
7,1,9216,5,0,24,0
21,1,960,10,1,2,0
16,1,4209,6,0,4,0
5,1,5831,2,0,13,0
20,1,0,43,0,13,0
49,1,7320,10,8,22,0
14,1,7262,39,1,11,0
43,1,5418,73,0,11,0
23,1,1656,9,5,3,0
19,1,2964,18,1,3,0
1,1,5000,20,5,4,0
48,1,1461,72,0,2,0
27,1,0,10,0,17,0
3,1,3407,9,26,10,0
23,1,7000,35,14,6,0
10,1,0,44,44,5,0
44,1,17180,59,0,17,1
2,1,3022,21,9,5,0
4,1,1187,12,0,33,0
14,1,8088,69,10,17,0
48,1,4000,26,13,3,0
44,2,3000,12,6,2,0
9,1,5008,100,19,10,0
35,2,486,14,0,5,0
16,1,3000,7,12,2,0
43,1,1574,41,7,38,0
35,1,17000,10,0,16,0
50,1,9418,13,1,9,0
13,1,0,28,5,2,0
25,2,6000,61,0,5,0
24,1,3704,10,6,7,0
13,1,5000,50,10,4,0
25,1,3423,23,0,3,0
35,2,0,22,5,6,0
34,1,3857,19,0,14,0
38,1,7000,15,5,6,0
49,1,6000,13,14,5,0
41,1,8125,64,21,75,1
3,1,3551,30,0,5,0
9,1,21120,11,3,23,1
23,1,1611,100,0,5,0
44,1,8000,52,6,7,0
46,2,2015,15,0,8,0
19,1,5679,100,0,7,0
29,1,5000,45,5,4,0
12,1,0,4,0,31,0
5,1,2631,3,3,17,0
17,1,5000,67,15,4,0
29,1,9436,4,0,23,0
20,1,4000,19,60,3,0
32,1,3571,64,11,7,0
36,1,876,35,0,3,0
35,1,4045,16,0,5,0
4,1,8807,2,13,10,0
15,1,0,23,33,10,0
18,1,671,15,19,5,0
46,1,6073,100,0,10,0
23,1,2576,41,9,3,0
44,1,29,16,14,7,0
36,1,0,98,0,6,0
5,1,3720,25,0,6,0
44,1,0,7,9,24,0
21,1,1514,29,3,6,0
10,1,13000,9,5,12,1
31,2,0,15,6,8,0
20,1,2398,9,20,5,0
11,1,11471,26,0,30,0
46,1,5550,4,0,7,0
24,1,7265,4,0,9,0
5,1,5428,33,0,13,0
46,1,4885,50,5,4,0
23,1,1037,33,0,7,0
45,1,13176,17,0,23,1
50,1,6229,19,5,22,0
5,1,3000,40,13,2,0
44,1,8000,97,0,7,0
13,1,1772,16,1,15,0
10,2,0,3,19,3,0
5,1,5903,6,3,5,0
4,1,259,15,6,6,0
5,1,2780,13,16,3,0
35,1,8342,7,9,15,0
49,1,0,8,20,2,0
11,1,7131,21,0,18,0
43,1,3232,100,0,5,0
15,1,0,33,10,14,0
15,1,0,8,6,7,0
3,2,13000,9,0,12,0
15,1,7052,42,0,14,0
46,1,3689,25,0,42,0
5,1,9302,100,0,11,1
35,1,3810,25,0,5,0
24,1,16418,38,8,28,0
23,1,7807,58,11,17,0
23,1,6561,56,1,23,1
46,1,5000,60,16,4,0
44,1,3486,26,0,20,0
36,1,3366,23,1,6,0
48,1,1744,15,19,10,0
44,1,909,8,0,11,0
35,1,159,3,12,8,0
32,1,2000,6,7,1,0
51,1,4000,34,6,3,0
25,1,3114,93,0,5,0
11,1,4761,2,49,25,0
36,1,3000,49,7,2,0
29,1,5000,86,0,4,1
36,1,177,8,0,16,0
11,2,5464,15,0,6,0
29,1,1345,22,0,8,0
41,1,3000,44,21,2,0
17,1,15872,25,7,15,0
17,1,6806,13,22,12,0
44,1,690,15,0,3,0
44,1,1812,11,60,4,0
10,1,16000,30,8,15,1
15,1,3676,14,0,10,0
50,1,0,43,0,5,0
10,1,947,2,0,9,0
33,1,2950,20,0,6,0
21,1,7000,61,1,6,0
35,1,0,39,11,6,0
36,1,5000,35,4,4,0
39,1,4591,100,0,14,0
46,1,0,10,23,3,0
42,1,2679,7,0,11,0
24,1,0,10,17,2,0
5,1,1916,31,3,3,0
43,1,536,19,0,3,0
35,1,7441,29,1,9,0
10,1,20450,53,0,20,1
2,1,0,21,1,3,0
39,1,733,16,12,6,0
44,1,105,14,0,6,0
19,1,3804,8,0,3,0
7,2,15793,9,0,19,0
37,1,2216,18,6,6,0
46,1,6000,44,16,5,0
13,1,6321,13,0,32,0
29,1,4916,24,2,4,0
35,1,6859,24,0,7,0
46,1,9418,8,0,34,0
21,1,7848,10,0,11,0
4,1,2304,32,0,2,0
3,1,0,50,1,3,0
29,1,0,9,7,14,0
2,1,7000,49,2,6,0
2,1,5000,43,5,4,0
24,1,1826,6,4,24,0
17,2,6485,6,18,13,0
51,1,45,29,0,4,0
16,1,4783,8,0,7,0
41,1,8566,7,12,11,0
34,1,9192,12,0,12,0
23,1,4000,57,5,3,0
16,1,9000,17,12,8,1
10,1,3599,11,0,42,0
35,1,8617,6,60,12,0
5,1,4367,34,0,8,0
6,1,3347,3,0,9,0
24,1,1326,68,1,13,0
49,1,5544,41,2,9,0
32,1,5351,8,0,27,0
46,1,10398,22,0,12,0
2,1,1210,5,0,2,0
10,1,5000,38,26,4,0
44,1,11391,36,0,19,0
2,1,0,59,2,11,0
8,1,3127,7,23,30,0
20,1,2000,14,5,1,0
5,1,8792,58,11,9,1
23,1,2294,21,5,22,0
46,1,9721,7,0,16,0
46,1,2000,50,15,1,0
2,1,1322,39,0,10,0
17,1,6000,3,1,5,0
32,1,1297,14,1,5,0
25,1,4000,33,7,3,0
23,1,1015,18,1,3,0
39,1,17397,3,0,26,0
43,1,4000,13,12,3,0
29,1,4522,9,0,6,0
23,1,0,29,29,14,0
5,1,1906,69,0,8,0
35,1,3184,6,9,10,0
38,1,5000,44,1,4,0
46,1,1461,15,0,9,0
5,1,1693,19,0,6,0
3,1,0,23,7,11,0
21,1,4202,65,0,9,0
13,1,7634,30,3,13,0
46,1,5086,15,3,75,1
4,1,3225,17,4,5,0
11,1,1509,14,7,2,0
24,1,3560,17,6,12,0
6,1,3489,11,0,8,0
6,1,0,20,22,2,0
5,1,1986,27,0,4,0
49,1,5000,6,18,4,0
46,1,11121,15,17,13,0
8,1,4000,94,52,3,0
5,1,5949,10,0,24,0
11,1,0,27,5,4,0
44,1,4340,11,5,6,0
35,1,4293,14,7,17,0
26,1,0,56,16,9,0
39,1,1042,57,0,12,0
4,1,7000,16,1,6,0
13,1,13000,29,0,12,0
35,1,5494,5,0,27,0
23,1,6953,10,2,17,0
26,1,5000,20,30,4,0
24,1,8246,14,0,24,0
4,1,6112,7,0,21,0
47,1,6124,40,0,27,0
21,1,6676,26,6,60,1
44,1,4060,1,7,5,0
5,1,0,12,13,11,0
24,1,0,65,9,13,0
13,1,14500,86,0,17,1
36,1,0,19,41,31,0
44,1,7457,74,0,37,0
36,1,5587,30,21,14,0
21,1,1953,12,0,3,0
35,1,4577,19,0,12,0
44,1,0,18,19,25,0
44,1,8193,38,0,12,0
32,2,0,5,0,4,0
2,1,6829,10,2,8,0
4,1,1639,24,18,5,0
48,1,9288,9,2,10,1
11,1,2639,61,32,6,0
15,1,4162,16,0,5,0
46,1,5401,14,5,5,0
10,1,2751,18,6,5,0
5,2,5541,100,0,10,1
50,1,5000,16,2,4,0
44,1,3653,6,1,3,0
10,1,12109,15,0,13,1
35,1,6314,32,0,14,0
5,1,11629,7,17,20,0
32,2,3711,12,0,16,0
18,1,7922,37,0,13,0
42,1,0,10,15,2,0
38,1,3784,40,0,5,0
46,1,0,48,1,4,0
9,1,1670,24,0,4,0
45,1,5626,10,0,20,1
35,1,2827,10,0,8,0
29,1,2905,8,0,6,0
39,1,14000,21,0,13,0
15,2,8271,100,0,40,1
43,1,7000,66,14,6,0
33,1,5519,26,0,7,0
39,1,6235,10,0,8,0
48,2,0,20,6,2,0
10,1,3344,20,60,6,0
5,1,4000,17,20,3,0
7,1,5749,3,0,5,0
35,1,5813,12,3,14,0
36,1,6024,53,5,16,0
29,1,5000,25,17,4,0
35,1,5077,76,1,5,0
36,1,13266,13,5,17,0
10,1,5568,22,0,6,0
23,1,5331,12,0,5,0
5,1,5415,11,0,5,0
12,1,4000,22,8,3,0
15,1,4000,66,19,3,0
35,1,10559,21,0,10,0
9,1,0,3,5,3,0
29,1,1787,9,0,18,0
25,1,2153,43,0,13,0
35,1,2592,4,0,3,0
44,2,7000,9,11,6,0
39,1,291,45,0,8,0
20,1,12940,36,2,18,0
11,1,14632,2,1,34,0
39,1,7000,30,10,6,0
44,1,6202,36,5,7,0
11,1,4548,10,10,25,0
35,1,15028,12,3,15,0
46,1,8000,14,25,7,0
21,1,3815,34,1,5,0
45,1,13914,41,4,19,0
5,1,9000,1,23,8,0
46,1,18733,8,8,49,1
10,1,9113,60,12,22,1
37,1,5945,11,3,8,0
19,1,4588,19,0,6,0
5,1,10000,39,59,9,1
22,1,4000,57,25,3,0
39,1,4000,9,23,3,0
44,1,17734,18,4,22,1
39,2,1725,29,2,8,0
39,1,36,19,0,6,0
21,1,0,24,18,36,0
1,1,1771,27,0,12,0
36,1,5695,5,5,59,0
46,1,8052,14,0,9,0
34,1,8000,32,60,7,0
29,1,9922,18,6,10,0
50,1,7000,57,0,6,1
23,2,0,17,0,5,0
48,2,0,8,0,8,0
44,1,5225,76,0,6,0
10,1,0,20,0,42,0
49,1,0,42,23,6,0
11,1,4257,6,1,6,0
4,2,0,56,0,3,0
15,1,1904,15,5,6,0
13,1,4697,2,12,5,0
36,1,13058,10,9,16,0
6,1,4647,32,3,5,0
25,1,4000,82,17,3,0
5,1,0,74,3,2,0
46,1,4642,32,0,11,0
29,1,10026,80,10,15,0
20,1,979,33,25,5,0
48,2,5991,40,21,6,1
27,1,0,6,10,25,0
35,1,8622,4,0,9,0
31,1,2316,6,7,10,0
2,1,1897,13,5,6,0
29,1,2603,10,0,12,0
44,1,11000,16,2,10,0
36,1,232,17,0,25,0
36,1,0,6,1,62,0
10,1,2435,18,0,11,0
7,1,0,45,22,6,0
44,1,4831,4,0,24,0
44,1,222,13,0,2,0
1,1,1172,24,0,4,0
43,1,0,28,7,34,0
15,1,0,43,0,10,0
5,1,4324,47,0,5,0
36,1,2315,7,13,8,0
24,1,0,22,16,2,0
11,1,3031,77,0,7,0
4,1,2000,4,15,1,0
16,1,0,87,4,16,0
21,1,5118,51,4,6,0
24,1,645,16,3,3,0
29,1,2392,25,0,4,0
5,1,4404,41,11,9,0
32,1,5599,19,0,11,0
5,1,6897,6,1,16,0
24,1,0,3,10,20,0
39,1,4470,53,20,11,0
35,1,6961,21,3,9,0
10,1,8000,68,19,7,0
21,1,4202,5,14,31,0
18,1,3000,45,3,2,0
35,1,7000,9,8,6,0
18,1,3536,32,1,32,0
24,1,6359,15,6,42,0
3,1,7704,12,0,11,0
15,1,7468,40,0,10,0
4,1,5000,35,6,4,0
20,1,4885,5,0,35,0
21,1,6796,20,0,6,0
48,1,0,18,10,13,0
5,1,12099,7,0,26,0
6,1,67,12,0,16,0
5,1,0,46,0,17,0
11,1,5520,100,0,6,0
23,1,59,15,0,11,0
5,1,2713,22,24,7,0
3,1,3000,25,5,2,0
3,1,0,89,0,3,0
20,1,4164,9,11,12,0
44,1,10386,43,0,24,1
44,2,14861,68,0,16,1
15,1,4578,24,0,4,0
35,1,12000,97,0,11,1
48,1,5000,12,9,4,0
40,1,0,7,9,5,0
46,1,4000,25,4,3,0
30,1,2714,39,0,4,0
16,1,702,43,9,3,0
44,1,1343,6,6,11,0
39,1,2447,100,7,3,0
4,1,8821,51,18,10,0
42,1,10766,14,10,13,0
2,1,0,14,6,5,0
41,1,611,75,0,3,0
10,1,0,26,0,33,0
23,1,0,36,3,12,0
48,1,12000,55,11,11,0
38,1,4018,5,0,7,0
2,1,0,7,1,14,0
18,1,838,66,11,4,0
23,1,8000,28,1,7,0
20,1,4000,38,24,3,0
35,1,3518,18,0,5,0
7,1,2687,4,2,3,0
44,1,959,55,1,6,0
5,1,2543,69,6,4,0
24,1,5315,7,1,15,0
11,1,5153,22,0,18,0
2,1,0,23,2,7,0
25,1,9857,29,0,20,0
5,1,4225,78,10,13,0
19,1,3594,7,2,4,0
24,1,6000,0,3,5,0
5,1,11487,37,2,16,0
39,1,9145,17,0,14,0
44,1,8391,25,0,8,1
43,1,1963,34,0,4,0
41,1,3200,75,14,5,0
11,1,0,5,8,8,0
44,1,0,48,5,2,0
23,1,0,69,0,14,0
35,2,5666,26,4,7,0
31,1,0,4,3,6,0
1,1,9000,100,4,8,0
18,1,738,17,6,11,0
29,1,1273,67,0,23,0
5,1,4798,11,0,17,0
15,1,6675,100,5,6,0
2,1,1848,26,0,11,0
32,1,4000,4,6,3,0
4,1,7501,60,0,18,1
19,2,15685,20,2,16,0
49,1,0,21,0,17,0
41,1,6189,4,0,11,0
48,1,8000,43,2,7,0
36,1,5709,100,10,15,0
26,1,3512,7,0,4,0
15,1,6473,4,28,6,0
19,1,11574,27,19,15,1
14,1,2000,5,0,1,0
6,1,0,14,2,10,0
45,1,3000,100,60,2,0
47,1,1106,24,0,4,0
10,1,9611,7,0,16,0
16,1,5161,23,0,5,0
4,1,2273,78,11,3,0
5,1,11205,10,0,12,0
35,1,7000,23,12,6,0
45,1,0,60,0,4,0
36,1,7950,23,0,9,0
15,1,0,83,6,13,1
10,1,0,4,14,15,0
5,1,3000,75,3,2,0
5,1,3657,64,0,7,0
2,1,4737,33,0,17,0
44,1,16252,45,0,16,0
35,1,15047,8,0,24,0
10,1,4547,20,0,12,0
15,1,12000,6,5,11,0
31,1,0,3,3,25,0
16,1,7886,19,0,11,0
23,1,4388,18,0,4,0
44,1,5019,13,0,8,0
35,1,0,16,3,20,0
15,1,5000,51,2,4,0
44,1,2000,64,10,1,0
35,1,6000,5,21,5,0
5,1,3083,37,0,4,0
5,1,7852,11,3,9,0
23,2,15085,64,0,18,1
44,1,423,59,0,5,0
15,1,12749,6,0,16,0
36,1,0,28,7,15,0
41,1,2512,11,0,3,0
10,1,12004,43,5,13,1
25,1,4034,54,2,8,0
15,1,5378,3,8,8,0
41,1,2624,7,0,9,0
44,1,8661,9,7,25,0
44,1,7000,4,41,6,0
35,1,4374,4,0,8,0
29,1,0,3,4,5,0
6,1,11832,2,4,11,0
15,1,378,3,0,6,0
48,1,0,100,19,4,0
41,2,2000,10,3,1,0
12,1,3000,20,9,2,0
44,1,1557,100,2,3,0
37,1,5396,15,4,13,0
20,1,2482,33,0,6,0
44,1,0,25,22,3,0
48,1,6000,32,3,5,1
39,1,2079,100,4,8,0
10,1,0,35,26,2,0
25,1,5202,17,7,6,0
15,1,1795,2,2,5,0
36,1,1689,59,5,7,0
36,1,3000,86,2,2,0
26,1,0,17,0,11,0
49,1,3000,28,2,2,0
48,1,4000,26,43,3,0
9,1,1856,39,0,11,0
24,2,10000,11,0,9,0
34,1,2578,27,7,6,0
32,1,16092,25,0,25,0
20,1,5044,12,1,19,0
23,1,5000,3,14,4,0
35,1,2962,22,0,2,0
44,1,9107,9,1,21,0
23,1,0,35,0,20,0
5,1,83,15,0,13,0
44,2,659,7,46,4,0
39,2,9459,60,0,17,1
6,1,4573,51,12,5,0
15,1,6000,33,23,5,0
5,1,11490,11,11,11,0
20,1,370,26,7,5,0
36,1,2646,69,0,2,0
5,1,0,72,0,11,1
6,1,11831,49,0,13,0
43,1,5534,10,6,21,0
36,1,7973,56,2,15,1
14,1,3514,4,22,5,0
49,1,17000,9,3,16,1
21,1,2545,11,3,4,0
18,1,11000,18,1,10,0
32,1,0,76,4,2,0
44,1,6741,45,0,17,0
36,1,3504,2,7,6,0
16,1,12338,69,8,22,1
11,1,7867,30,0,16,0
30,1,15000,1,33,14,0
43,1,0,64,2,7,0
15,1,2593,5,0,5,0
35,1,9160,21,60,11,0
15,1,12265,28,4,13,0
35,1,0,14,22,10,0
49,1,0,43,7,9,0
44,1,6199,16,0,7,0
44,1,1679,27,0,3,0
7,1,742,84,0,8,0
37,1,270,58,2,4,0
2,1,2438,62,0,17,0
2,1,8000,100,55,7,1
6,2,9000,50,8,8,0
44,1,4000,16,30,3,0
38,1,0,2,15,17,0
5,1,38,100,0,12,0
23,1,4403,4,0,4,0
49,1,9320,10,0,11,0
15,1,7254,12,0,8,0
35,1,2612,12,2,7,0
19,1,1007,32,0,13,0
35,1,2179,22,0,20,0
5,2,8000,4,0,7,1
26,1,551,7,3,11,0
5,2,0,8,0,15,0
48,1,11035,56,5,14,1
48,1,6000,22,3,5,0
5,1,6656,14,0,18,0
10,2,4133,19,0,4,0
44,1,3703,34,3,3,0
15,1,12507,20,2,22,0
39,2,4000,67,7,3,0
36,1,4075,55,0,6,0
2,1,0,40,10,4,0
35,1,2766,7,0,2,0
5,1,6171,11,8,6,0
44,2,0,49,0,5,0
21,2,0,56,1,6,0
44,1,12160,100,16,27,1
22,1,3160,51,0,18,0
5,1,2541,12,0,5,0
10,1,5000,3,60,4,0
15,1,567,100,4,8,0
35,1,3135,51,0,41,0
3,2,4000,100,32,3,0
24,1,478,18,2,4,0
11,1,5000,39,5,4,0
50,1,0,35,2,6,0
26,1,4000,23,19,3,0
4,1,6450,38,0,18,0
43,1,5043,6,0,14,0
5,1,6000,3,21,5,0
2,1,2218,29,0,4,0
44,1,3495,15,0,10,0
16,1,7391,74,0,13,0
40,1,14492,48,0,44,1
36,1,2884,42,17,4,0
36,1,10000,13,60,9,0
13,1,2543,29,19,20,0
44,1,0,20,0,68,1
24,1,15000,23,0,14,0
10,1,3817,28,1,11,0
5,1,2728,9,0,9,0
4,1,15627,32,0,15,0
40,1,0,37,0,10,0
36,1,11187,24,0,25,0
44,1,6000,38,2,5,0
5,1,0,22,3,14,0
46,1,0,72,5,9,0
4,1,3000,19,8,2,0
32,1,4036,33,10,4,0
6,1,4926,81,0,26,0
24,1,3284,100,6,4,0
5,1,6105,6,5,8,0
19,1,0,14,0,37,0
44,1,0,35,7,8,0
49,1,2329,26,0,4,0
35,1,10000,70,0,9,0
50,1,0,23,20,7,0
25,1,0,8,7,19,0
23,1,5418,20,1,9,0
35,1,6070,46,18,15,0
11,1,6644,17,15,11,0
4,1,2991,78,0,2,0
19,1,2000,32,1,1,0
5,1,6923,6,0,6,0
24,1,3898,36,0,5,0
6,2,6298,3,12,6,0
7,1,8062,43,0,27,1
6,2,0,42,3,6,0
30,1,0,48,0,5,0
37,1,2136,22,0,2,0
15,1,4000,12,6,3,0
6,1,4150,1,19,21,0
43,1,10635,17,10,30,0
16,1,25664,59,0,37,1
11,1,1226,100,0,10,0
45,1,6330,49,0,12,0
2,1,7245,14,0,9,0
35,1,12011,11,37,13,0
41,1,6159,6,0,7,0
49,1,0,8,18,2,0
44,1,3629,28,26,4,0
25,1,517,47,38,13,0
50,1,627,44,0,10,0
19,1,4143,100,3,22,1
37,1,5953,21,0,20,0
10,1,3000,26,32,2,0
32,1,5567,39,0,7,0
44,1,7651,5,14,18,0
44,1,1581,25,1,3,0
19,1,0,100,2,17,0
5,1,2254,11,0,3,0
48,1,6000,43,23,5,0
19,1,3690,100,0,12,0
38,1,2386,100,0,6,0
24,1,3924,9,0,9,0
21,1,0,11,2,14,0
21,1,13969,43,0,21,0
11,1,265,17,0,7,0
5,1,13000,43,6,12,0
25,1,4000,5,6,3,0
10,1,1548,8,2,5,0
16,1,10000,18,4,9,0
43,2,6000,50,0,5,0
31,1,3941,56,1,4,0
20,1,15000,100,3,14,0
35,1,4146,13,0,12,0
16,1,2307,30,7,2,0
15,1,1524,18,5,5,0
48,1,10813,39,0,18,1
23,1,0,45,4,8,0
19,1,9000,10,3,8,0
5,1,5286,17,0,7,0
25,1,4000,25,14,3,0
21,1,7333,43,8,7,0
30,1,4630,100,0,4,0
39,1,6068,15,0,14,0
2,1,1633,19,15,75,1
25,1,651,37,20,7,0
37,1,2565,23,5,3,0
41,1,14319,13,2,75,1
49,1,0,100,16,3,0
32,1,0,35,3,4,0
39,1,4000,59,2,3,0
2,1,0,4,10,2,0
24,1,4000,69,5,3,0
2,1,0,17,10,3,0
24,1,558,12,0,5,0
35,1,4053,13,0,7,0
25,1,4809,36,0,5,0
37,1,0,8,1,3,0
35,1,10000,40,3,9,0
29,1,0,19,7,30,0
37,1,2837,19,6,6,0
34,1,588,18,17,4,0
39,1,17000,25,7,16,0
4,1,12131,9,0,13,0
35,1,16915,10,0,17,0
5,1,2645,20,20,11,0
48,1,3478,2,0,7,0
39,1,2412,10,0,3,0
23,1,0,19,5,15,0
23,1,13470,33,0,17,0
27,1,0,30,0,11,0
15,1,386,8,0,3,0
33,2,0,24,5,5,0
3,1,2642,38,0,3,0
12,1,6812,2,0,7,0
44,1,6037,5,0,15,0
5,1,0,15,11,31,0
7,1,5375,37,0,6,0
48,1,0,5,14,16,0
49,1,405,13,0,4,0
39,1,6528,17,0,6,0
44,1,8000,68,10,7,0
49,1,10000,42,55,9,0
18,1,1056,8,0,11,0
35,1,0,8,3,7,0
7,1,4982,46,0,18,0
5,1,5960,100,0,18,0
3,1,12678,15,0,18,0
36,1,1940,52,3,46,0
16,1,9454,26,8,10,0
44,1,6331,7,0,7,0
44,1,10000,76,0,9,0
44,1,7000,22,25,6,0
29,1,183,9,0,24,0
23,1,0,56,0,6,0
25,1,2066,6,11,5,0
20,1,10536,5,0,20,0
11,1,6405,11,0,16,0
10,1,4026,8,0,8,0
35,1,783,9,0,5,0
38,1,5895,17,0,55,0
25,1,0,1,4,12,0
4,1,4412,10,0,10,0
44,1,3991,19,0,61,1
44,1,6073,11,1,6,0
32,1,5956,43,17,10,0
43,1,1517,16,5,2,0
28,1,6908,6,4,9,0
32,1,6000,19,12,5,0
2,1,7468,100,0,43,1
6,1,3000,9,11,2,0
5,1,4388,13,31,5,1
43,1,10207,57,0,11,0
10,1,5826,58,3,6,0
10,1,0,34,2,43,0
15,1,259,4,7,7,0
5,1,7925,5,40,17,0
44,1,10962,1,4,24,0
11,1,6138,30,0,9,0
19,1,0,17,4,15,0
17,1,2924,13,2,5,0
35,1,2849,11,0,14,0
48,1,9540,28,0,13,0
21,1,6148,30,0,6,0
11,1,3745,7,6,3,0
11,1,0,97,0,9,0
25,1,4000,73,0,3,0
25,1,8039,19,0,8,0
29,1,6245,100,0,12,0
41,1,1861,100,60,1,0
10,1,1150,1,0,13,0
29,1,0,5,13,16,0
10,1,5915,100,0,5,0
28,1,10000,60,0,9,1
37,2,1809,36,3,10,0
5,1,947,51,0,5,0
25,1,4477,72,1,7,0
5,1,5057,9,0,8,0
44,1,331,14,32,3,0
36,1,3523,53,1,4,0
24,1,8748,12,0,9,0
23,1,11455,14,60,19,0
20,1,2895,36,0,43,0
22,1,0,1,10,9,0
20,1,2994,5,20,3,0
36,1,0,10,20,6,0
4,1,6133,20,7,7,0
35,1,4703,9,0,5,0
35,1,11285,10,3,11,0
33,1,0,42,11,10,0
20,1,2340,100,3,5,0
35,1,4306,31,0,11,0
12,1,0,14,3,2,0
5,1,243,6,3,5,0
10,1,7988,14,0,9,0
10,1,1241,58,0,15,0
43,1,6273,61,0,7,0
27,1,8000,4,0,7,0
18,1,4000,67,28,3,0
28,1,659,47,0,8,0
41,1,0,74,1,4,0
49,1,2007,12,1,3,0
44,1,0,6,4,30,0
32,1,4910,5,0,5,0
46,1,6126,15,1,22,0
28,1,14000,16,10,13,0
15,1,6000,10,38,5,0
44,2,0,26,11,4,0
37,1,0,69,0,11,0
5,1,0,12,5,26,0
34,1,9000,47,1,8,0
51,1,4183,8,5,10,0
39,1,0,21,22,8,0
17,1,7000,9,17,6,0
35,1,272,4,23,14,0
5,1,8068,12,0,8,0
46,1,16501,82,0,20,1
7,1,7000,40,2,6,0
44,1,0,8,43,21,0
46,1,11000,7,27,10,0
23,1,2488,14,0,32,0
42,1,2722,75,0,6,0
46,1,1563,60,0,15,0
10,1,3000,71,5,2,0
5,1,2000,47,37,1,0
34,1,5000,8,5,4,0
10,1,2787,17,0,9,0
36,1,0,24,8,8,0
41,1,1016,12,0,7,0
25,1,8000,4,8,7,0
7,1,5000,36,18,4,0
15,1,0,6,21,15,0
34,1,3349,44,27,4,0
23,1,533,3,1,15,0
21,1,4484,43,0,5,0
39,1,2059,14,0,10,0
46,1,5000,38,2,4,0
46,1,8637,12,0,15,0
5,1,520,38,28,4,0
36,1,5000,1,1,4,0
10,1,7000,1,13,6,0
43,1,12514,9,0,16,0
21,1,3000,18,22,2,0
38,1,0,15,12,10,0
46,1,6249,12,1,6,0
44,1,0,22,2,7,0
5,1,1029,20,23,5,0
17,1,3000,35,12,2,0
10,1,5598,100,0,6,0
5,1,9892,7,0,26,0
18,1,2733,14,25,6,0
22,1,3013,9,0,8,0
45,1,4770,16,0,4,0
14,1,10235,25,2,46,0
26,1,5000,19,1,4,0
48,1,4416,13,0,9,0
43,1,0,18,0,14,0
24,1,16699,22,9,41,1
20,1,3537,11,0,5,0
25,1,4000,7,11,3,0
44,1,1362,32,0,48,0
44,2,5617,11,12,6,0
44,1,1595,5,2,10,0
43,1,3225,43,2,10,0
35,1,10496,14,0,14,0
10,1,5846,9,1,7,0
29,1,4649,8,0,29,0
36,1,0,14,23,4,0
19,1,0,39,10,26,0
44,1,6956,10,3,19,0
44,1,4029,10,0,16,0
15,1,0,43,4,8,0
6,1,1718,27,2,3,0
44,1,7499,19,0,15,0
21,1,7940,100,0,7,0
44,1,8790,14,0,16,0
31,1,6000,64,2,5,0
44,1,2035,3,12,3,0
7,1,6700,21,18,17,0
36,1,6652,44,0,6,0
49,1,4653,14,0,14,0
2,1,0,17,0,1,0
49,1,4000,15,35,3,0
44,1,7119,6,0,8,0
20,1,0,27,31,2,0
17,1,0,6,0,17,0
36,1,0,10,23,4,0
5,1,6804,43,0,6,0
5,1,4434,13,0,15,0
38,1,4000,22,4,3,0
13,1,6287,20,0,9,0
23,1,15000,15,1,14,0
17,1,3000,24,17,2,0
10,1,7875,31,0,18,0
32,1,0,4,20,6,0
44,1,1951,29,0,11,0
49,1,3033,2,14,4,0
39,1,3404,15,0,7,0
48,1,377,44,0,4,0
5,1,159,10,0,1,0
35,1,9344,14,0,11,0
40,1,0,59,2,1,0
5,1,4681,61,11,4,0
39,1,1769,47,0,3,0
29,1,18442,66,0,38,1
5,1,0,7,3,27,0
44,1,1963,10,1,6,0
12,1,2000,10,0,1,0
