0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
7.85,65.53,7290.86,4.65,58.42,136.16,223.61,632.46,39.0,64.0,33.61,0.01,1350.0,21.0,1.99,0.0,1.99,-0.44,-3.21,2.05,-0.28,14.78,1.83,421.21,0.4,67.87,0.4,0.28,0.49,8.13,20.63,0.37,0.23,0.61,0.42,0.3,63.4,0.23,2130.0,6.32,27.22,135000.0,108.0,46.94,1292.48,54.0,254.0,0.0
7.35,65.91,5584.99,2.69,65.02,204.55,300.0,550.0,39.0,64.0,16.11,0.01,1080.0,20.0,1.94,0.0,1.94,-0.32,-2.7,2.55,0.59,14.78,1.83,421.21,0.44,67.87,0.31,0.24,0.54,11.97,23.34,0.28,0.21,0.49,0.34,0.28,98.1,0.26,1580.0,7.8,29.94,155000.0,94.0,930.13,1100.44,62.0,257.0,0.0
7.65,65.86,6862.35,1.59,91.35,183.91,335.41,291.55,39.0,64.0,37.2,0.01,1710.0,28.0,2.17,0.0,2.17,-0.47,-3.34,2.73,0.42,14.78,1.83,421.21,0.46,67.87,0.32,0.24,0.56,11.9,31.25,0.25,0.2,0.45,0.31,0.25,59.7,0.2,2220.0,6.07,31.06,132500.0,119.0,761.28,1321.42,53.0,261.0,0.0
6.96,65.48,20229.62,8.61,88.5,90.9,291.55,782.62,39.0,64.0,24.57,0.01,1350.0,24.0,1.98,0.0,1.98,-0.33,-1.51,4.92,0.63,14.78,1.83,421.21,0.55,67.87,0.05,0.04,0.67,390.86,533.76,0.04,0.03,0.08,0.06,0.05,72.0,0.03,1770.0,1.21,37.33,127500.0,62.0,162.41,508.53,51.0,266.0,0.0
7.87,65.61,7743.74,4.17,62.39,171.71,269.26,715.89,39.0,64.0,24.43,0.01,1260.0,20.0,2.2,0.0,2.2,-0.61,-2.53,3.51,0.47,14.78,1.83,421.21,0.42,67.87,0.32,0.23,0.51,13.38,53.15,0.54,0.17,0.71,0.34,0.26,79.0,0.26,1930.0,7.27,28.36,152500.0,24.0,204.51,1352.54,61.0,267.0,0.0
6.89,65.52,20189.05,2.67,121.97,218.2,403.11,583.1,39.0,64.0,23.52,0.01,1710.0,30.0,2.2,0.0,2.2,-0.3,-2.14,5.91,1.68,14.78,1.83,421.21,0.56,67.87,0.04,0.03,0.69,648.85,1664.4,0.01,0.03,0.05,0.04,0.04,82.5,0.03,1940.0,1.23,38.28,160000.0,32.0,266.16,475.5,64.0,269.0,0.0
7.53,65.94,5458.81,4.45,75.75,283.28,430.12,1261.94,39.0,64.0,28.52,0.0,2340.0,40.0,2.17,0.0,2.17,-0.31,-3.01,2.75,0.15,14.78,1.83,421.21,0.44,67.87,0.29,0.22,0.54,18.13,99.46,0.3,0.17,0.47,0.32,0.25,129.4,0.25,3690.0,7.58,29.79,477500.0,57.0,945.9,1263.12,191.0,271.0,0.0
7.54,65.89,5574.81,2.3,284.96,543.99,1140.18,1250.0,39.0,64.0,39.68,0.01,4140.0,68.0,2.17,0.0,2.17,-0.36,-2.96,2.43,0.05,14.78,1.83,421.21,0.43,67.87,0.32,0.25,0.52,16.16,34.99,1.12,0.11,1.23,0.36,0.28,140.9,0.31,5590.0,9.02,29.14,787500.0,74.0,856.47,1248.79,315.0,272.0,0.0
7.85,65.51,8288.64,3.32,78.62,148.34,335.41,492.44,39.0,64.0,28.02,0.01,1260.0,19.0,0.0,0.0,0.0,0.0,-3.19,2.62,-0.56,14.78,1.83,421.21,0.44,67.87,0.37,0.27,0.54,10.1,37.71,0.7,0.19,0.9,0.37,0.28,67.5,0.21,1890.0,6.34,29.96,127500.0,64.0,13.27,1284.37,51.0,280.0,0.0
7.62,65.67,6244.71,2.66,89.2,177.41,360.56,471.7,39.0,64.0,34.26,0.01,1800.0,30.0,2.19,0.0,2.19,-0.4,-4.0,4.32,0.79,14.78,1.83,421.21,0.49,67.87,0.33,0.27,0.59,11.19,17.48,0.3,0.18,0.49,0.34,0.27,63.9,0.31,2190.0,10.33,33.05,140000.0,118.0,397.04,1186.32,56.0,281.0,0.0
7.15,66.02,13236.34,2.01,50.88,229.56,300.0,460.98,39.0,64.0,18.16,0.01,1350.0,24.0,2.16,0.0,2.16,-0.55,-2.45,2.03,0.0,14.78,1.83,421.21,0.45,67.87,0.27,0.23,0.55,17.19,35.52,0.24,0.15,0.39,0.26,0.24,87.0,0.26,1580.0,7.86,30.49,137500.0,8.0,1192.27,1002.47,55.0,284.0,0.0
7.44,65.96,6247.67,2.41,101.23,190.91,304.14,460.98,39.0,64.0,17.02,0.01,990.0,17.0,2.17,0.0,2.17,-0.67,-3.61,5.2,1.08,14.78,1.83,421.21,0.47,67.87,0.29,0.2,0.57,14.62,92.93,0.32,0.18,0.5,0.32,0.24,89.9,0.2,1530.0,6.5,31.71,137500.0,167.0,1012.0,1208.25,55.0,310.0,0.0
7.54,65.93,5512.84,1.51,199.41,405.23,721.11,610.33,39.0,64.0,20.35,0.01,1800.0,31.0,1.94,0.0,1.94,-0.33,-3.02,3.69,-1.16,14.78,1.83,421.21,0.43,67.87,0.31,0.28,0.53,18.31,49.28,0.46,0.14,0.59,0.31,0.25,119.9,0.3,2440.0,8.85,29.16,292500.0,123.0,917.89,1269.88,117.0,317.0,0.0
6.9,65.5,19910.2,2.31,161.71,321.83,570.09,743.3,39.0,64.0,28.57,0.01,1800.0,29.0,2.2,0.0,2.2,-0.39,-1.85,6.28,1.23,14.78,1.83,421.21,0.56,67.87,0.06,0.05,0.68,431.98,1559.95,0.07,0.02,0.09,0.06,0.05,97.7,0.04,2790.0,1.7,37.68,272500.0,71.0,235.39,474.53,109.0,321.0,0.0
7.86,65.53,6989.9,2.95,115.76,221.26,360.56,651.92,39.0,64.0,28.08,0.01,1710.0,27.0,2.23,0.0,2.23,-0.55,-3.19,4.11,0.59,14.78,1.83,421.21,0.45,67.87,0.31,0.26,0.55,14.64,29.13,0.61,0.16,0.77,0.36,0.31,83.3,0.27,2340.0,8.22,30.59,195000.0,123.0,60.37,1307.12,78.0,328.0,0.0
7.41,65.69,7229.68,4.28,72.89,200.0,300.0,855.86,39.0,64.0,25.25,0.01,1620.0,27.0,1.95,0.0,1.95,-0.17,-3.29,2.0,0.26,14.78,1.83,421.21,0.44,67.87,0.29,0.24,0.54,13.94,32.61,0.2,0.18,0.38,0.29,0.26,95.4,0.25,2410.0,7.61,29.95,230000.0,96.0,482.76,1020.29,92.0,332.0,0.0
7.4,65.87,4866.52,5.2,77.77,165.59,223.61,860.23,39.0,64.0,22.2,0.01,1260.0,21.0,2.17,0.0,2.17,-0.25,-3.04,3.29,0.12,14.78,1.83,421.21,0.47,67.87,0.24,0.19,0.58,27.39,68.69,0.31,0.09,0.4,0.22,0.19,91.9,0.21,2040.0,6.73,31.95,187500.0,55.0,842.47,1117.59,75.0,339.0,0.0
6.93,65.49,19816.4,2.12,102.19,211.22,335.41,447.21,39.0,64.0,15.87,0.01,990.0,16.0,1.97,0.0,1.97,-0.63,-1.49,2.98,0.3,14.78,1.83,421.21,0.56,67.87,0.04,0.03,0.68,915.18,2253.13,0.03,0.02,0.06,0.04,0.04,91.4,0.03,1450.0,1.21,37.68,132500.0,59.0,191.89,491.81,53.0,352.0,0.0
7.83,65.59,25204.6,1.45,37.8,275.0,300.0,400.0,63.0,85.0,10.31,0.0,540.0,11.0,1.97,0.0,1.97,-0.67,-2.61,2.28,-0.28,12.06,1.01,422.12,0.45,85.22,0.24,0.17,0.87,19.88,59.16,0.21,0.17,0.38,0.28,0.2,114.4,0.17,1180.0,6.46,37.93,135000.0,83.0,191.56,1315.02,54.0,2.0,0.0
7.08,65.88,3464.98,2.11,81.74,236.7,360.56,500.0,63.0,85.0,12.13,0.0,540.0,10.0,1.94,0.0,1.94,-0.61,-2.98,3.42,0.84,12.06,1.01,422.12,0.45,85.22,0.26,0.19,0.88,16.48,48.66,0.32,0.18,0.49,0.28,0.18,112.1,0.23,1360.0,8.89,38.54,152500.0,54.0,941.87,855.69,61.0,3.0,0.0
6.3,65.97,26361.0,10.72,41.98,89.57,141.42,960.47,63.0,85.0,28.07,0.01,900.0,17.0,1.94,0.0,1.94,-0.43,-1.27,1.98,0.21,12.06,1.01,422.12,0.47,85.22,0.24,0.17,0.92,19.62,58.3,0.16,0.15,0.31,0.24,0.19,71.2,0.11,2000.0,4.33,40.46,142500.0,52.0,1296.07,260.19,57.0,5.0,1.0
6.98,66.32,13605.45,3.37,52.61,167.94,212.13,565.69,63.0,85.0,13.0,0.0,450.0,8.0,1.93,0.0,1.93,-0.51,-3.04,1.85,-0.39,12.06,1.01,422.12,0.48,85.22,0.25,0.18,0.93,19.04,45.51,0.21,0.17,0.38,0.26,0.22,100.0,0.12,1300.0,4.9,40.62,130000.0,47.0,1824.79,1039.62,52.0,6.0,0.0
7.19,65.91,2707.62,3.52,269.29,546.87,1011.19,1923.54,63.0,85.0,83.69,0.01,4950.0,90.0,2.17,0.0,2.17,-0.26,-3.12,4.14,0.29,12.06,1.01,422.12,0.45,85.22,0.24,0.17,0.87,23.46,84.84,0.55,0.11,0.66,0.27,0.19,106.8,0.21,8940.0,8.0,37.97,955000.0,81.0,975.32,970.45,382.0,8.0,0.0
7.0,65.98,3725.99,5.44,71.87,181.83,282.84,989.95,63.0,85.0,25.58,0.0,1350.0,25.0,1.94,0.0,1.94,-0.55,-2.86,2.45,-0.52,12.06,1.01,422.12,0.46,85.22,0.23,0.17,0.89,25.74,94.94,0.29,0.12,0.41,0.26,0.2,105.6,0.17,2700.0,6.55,39.11,285000.0,45.0,1156.78,851.16,114.0,9.0,0.0
7.63,65.93,5474.74,5.06,92.04,125.71,282.84,636.4,63.0,85.0,13.31,0.01,630.0,12.0,1.95,0.0,1.95,-0.55,-2.97,1.97,0.26,12.06,1.01,422.12,0.46,85.22,0.31,0.21,0.9,15.31,40.82,0.38,0.2,0.58,0.35,0.25,96.9,0.2,1290.0,7.84,39.18,125000.0,45.0,908.8,1350.04,50.0,10.0,0.0
7.1,66.01,4717.93,3.71,126.56,272.82,447.21,1012.42,63.0,85.0,28.75,0.0,1440.0,26.0,1.94,0.0,1.94,-0.38,-2.89,3.98,0.62,12.06,1.01,422.12,0.46,85.22,0.23,0.16,0.89,24.1,70.24,0.36,0.15,0.51,0.26,0.19,107.1,0.18,3080.0,6.87,38.79,330000.0,69.0,1188.21,956.77,132.0,11.0,0.0
6.16,66.25,38699.48,1.37,160.11,623.26,813.94,851.47,63.0,85.0,19.31,0.0,2070.0,39.0,2.16,0.0,2.16,-0.5,-2.68,3.32,0.97,12.06,1.01,422.12,0.45,85.22,0.22,0.17,0.88,59.38,136.77,0.24,0.15,0.39,0.28,0.23,187.0,0.23,3610.0,8.79,38.65,675000.0,132.0,1880.58,327.33,270.0,13.0,1.0
7.55,66.01,6498.58,4.0,211.14,277.35,750.0,1110.18,63.0,85.0,39.96,0.01,1890.0,33.0,2.17,0.0,2.17,-0.39,-2.73,3.65,-0.48,12.06,1.01,422.12,0.46,85.22,0.24,0.18,0.9,23.11,57.46,0.29,0.12,0.4,0.24,0.17,93.6,0.21,3740.0,8.3,39.36,350000.0,55.0,1088.14,1331.6,140.0,14.0,0.0
7.13,65.95,3311.81,3.37,191.7,461.59,806.23,1557.24,63.0,85.0,56.8,0.0,4050.0,70.0,2.17,0.0,2.17,-0.38,-3.05,5.09,0.02,12.06,1.01,422.12,0.45,85.22,0.23,0.16,0.87,28.03,100.74,0.39,0.1,0.5,0.25,0.17,125.7,0.22,7140.0,8.33,38.08,897500.0,96.0,1054.81,935.14,359.0,15.0,0.0
6.3,65.91,27109.21,6.63,60.55,193.18,269.26,1281.6,63.0,85.0,40.95,0.01,1800.0,32.0,1.94,0.0,1.94,-0.25,-1.95,2.64,0.25,12.06,1.01,422.12,0.52,85.22,0.14,0.1,1.0,74.88,180.8,0.21,0.07,0.28,0.16,0.13,88.4,0.09,3620.0,3.95,43.9,320000.0,68.0,1184.91,227.23,128.0,16.0,1.0
7.14,65.98,4071.55,2.98,136.04,323.86,559.02,965.66,63.0,85.0,18.78,0.0,1440.0,27.0,2.17,0.0,2.17,-0.35,-3.28,2.3,-0.21,12.06,1.01,422.12,0.44,85.22,0.23,0.16,0.86,24.69,88.56,0.35,0.15,0.5,0.27,0.19,142.7,0.21,2680.0,8.06,37.76,382500.0,113.0,1120.04,969.44,153.0,17.0,0.0
6.07,66.04,34607.97,13.05,60.97,65.27,141.42,851.47,63.0,85.0,27.38,0.01,990.0,18.0,1.94,0.0,1.94,-0.34,-0.65,4.02,0.12,12.06,1.01,422.12,0.52,85.22,0.19,0.12,1.01,34.76,227.35,0.19,0.11,0.3,0.2,0.14,67.6,0.08,1850.0,3.66,44.06,125000.0,51.0,1494.86,115.22,50.0,18.0,1.0
7.26,65.87,3169.32,2.35,90.03,258.33,350.0,608.28,63.0,85.0,12.17,0.0,810.0,13.0,2.18,0.0,2.18,-0.76,-3.11,5.12,1.23,12.06,1.01,422.12,0.46,85.22,0.25,0.19,0.9,21.59,93.42,0.31,0.13,0.43,0.27,0.23,128.2,0.24,1560.0,9.33,39.35,200000.0,7.0,876.95,1001.17,80.0,19.0,0.0
7.38,65.91,4115.51,3.72,178.13,327.34,632.46,1217.58,63.0,85.0,34.4,0.0,2430.0,43.0,2.17,0.0,2.17,-0.36,-2.93,4.17,0.58,12.06,1.01,422.12,0.46,85.22,0.22,0.17,0.9,26.13,148.23,0.25,0.11,0.36,0.23,0.18,126.4,0.21,4350.0,8.47,39.58,550000.0,73.0,913.94,1125.06,220.0,20.0,0.0
7.4,65.88,5008.13,2.43,145.66,309.11,500.0,750.0,63.0,85.0,12.65,0.0,1170.0,22.0,2.18,0.0,2.18,-0.46,-3.04,2.29,0.24,12.06,1.01,422.12,0.45,85.22,0.21,0.15,0.88,31.66,72.88,0.34,0.11,0.46,0.26,0.21,153.4,0.15,1940.0,5.99,38.67,297500.0,53.0,856.82,1121.8,119.0,21.0,0.0
7.26,65.91,2758.31,3.94,36.94,196.79,269.26,776.21,63.0,85.0,21.0,0.01,1080.0,20.0,1.94,0.0,1.94,-0.39,-2.99,5.81,1.41,12.06,1.01,422.12,0.46,85.22,0.24,0.17,0.9,21.85,76.63,0.19,0.18,0.37,0.27,0.2,100.0,0.19,2100.0,7.44,39.19,210000.0,105.0,954.85,1028.29,84.0,22.0,0.0
7.33,65.96,4405.71,3.03,50.0,250.0,300.0,756.64,63.0,85.0,18.5,0.0,1080.0,19.0,2.17,0.0,2.17,-0.21,-2.55,2.65,0.0,12.06,1.01,422.12,0.5,85.22,0.17,0.13,0.98,58.01,187.02,0.29,0.08,0.37,0.21,0.17,115.7,0.12,2140.0,5.27,42.69,247500.0,86.0,1027.94,1111.92,99.0,23.0,0.0
7.03,65.92,4101.4,3.19,104.84,239.95,460.98,764.85,63.0,85.0,26.75,0.01,1350.0,22.0,2.17,0.0,2.17,-0.65,-2.73,1.95,0.26,12.06,1.01,422.12,0.47,85.22,0.2,0.15,0.91,30.53,84.37,0.23,0.13,0.36,0.22,0.16,95.7,0.15,2560.0,5.87,39.85,245000.0,14.0,1033.41,845.47,98.0,25.0,0.0
7.24,65.88,2901.57,3.94,181.45,433.53,854.4,1708.8,63.0,85.0,44.09,0.0,3780.0,69.0,2.18,0.0,2.18,-0.33,-3.03,2.97,0.26,12.06,1.01,422.12,0.46,85.22,0.2,0.14,0.9,34.73,118.62,0.38,0.12,0.5,0.24,0.16,137.0,0.18,6040.0,7.14,39.43,827500.0,111.0,894.53,987.03,331.0,26.0,0.0
7.0,66.0,3760.57,9.39,92.76,197.3,400.0,1852.7,63.0,85.0,65.89,0.01,3420.0,65.0,2.17,0.0,2.17,-0.33,-2.91,3.12,0.57,12.06,1.01,422.12,0.47,85.22,0.25,0.17,0.92,22.36,89.57,0.44,0.13,0.57,0.27,0.2,82.4,0.17,5430.0,6.99,40.25,447500.0,86.0,1185.32,858.5,179.0,27.0,0.0
6.46,65.87,23675.38,2.64,73.11,204.18,316.23,538.52,63.0,85.0,13.07,0.0,630.0,10.0,2.17,0.0,2.17,-0.32,-2.72,2.67,0.47,12.06,1.01,422.12,0.48,85.22,0.19,0.12,0.94,50.37,165.27,0.2,0.17,0.36,0.24,0.15,107.1,0.11,1400.0,4.68,41.08,150000.0,69.0,1062.68,335.02,60.0,28.0,1.0
7.04,65.97,3425.75,4.21,84.74,226.91,353.55,955.25,63.0,85.0,27.98,0.0,1260.0,21.0,2.17,0.0,2.17,-0.41,-2.99,8.34,1.91,12.06,1.01,422.12,0.46,85.22,0.24,0.18,0.89,23.35,87.62,0.32,0.14,0.46,0.26,0.2,96.9,0.22,2710.0,8.51,38.9,262500.0,83.0,1128.79,881.92,105.0,29.0,0.0
7.02,66.0,3647.87,4.97,107.68,217.68,360.56,1081.67,63.0,85.0,57.1,0.01,2700.0,48.0,2.17,0.0,2.17,-0.34,-2.52,9.78,1.65,12.06,1.01,422.12,0.47,85.22,0.24,0.17,0.92,23.14,76.9,0.37,0.1,0.47,0.26,0.2,76.9,0.19,4390.0,7.68,40.39,337500.0,56.0,1190.53,884.96,135.0,32.0,0.0
7.3,65.92,3121.58,6.51,73.37,184.63,316.23,1202.08,63.0,85.0,32.09,0.01,1620.0,29.0,1.95,0.0,1.95,-0.1,-2.15,3.04,-0.13,12.06,1.01,422.12,0.48,85.22,0.2,0.15,0.94,32.55,73.66,0.36,0.12,0.48,0.23,0.15,96.3,0.17,3090.0,7.09,41.21,297500.0,109.0,959.34,1060.72,119.0,33.0,0.0
7.12,65.87,3522.31,2.9,109.06,192.47,360.56,559.02,63.0,85.0,13.63,0.0,720.0,11.0,1.95,0.0,1.95,-0.44,-2.94,13.24,2.32,12.06,1.01,422.12,0.45,85.22,0.27,0.2,0.88,18.87,38.89,0.28,0.17,0.44,0.28,0.22,104.9,0.22,1430.0,8.36,38.45,150000.0,61.0,897.85,879.47,60.0,34.0,0.0
7.44,65.9,5499.88,1.93,155.86,545.92,832.17,1054.75,63.0,85.0,87.52,0.01,4410.0,74.0,2.18,0.0,2.18,-0.3,-2.97,3.17,-0.09,12.06,1.01,422.12,0.48,85.22,0.19,0.14,0.93,45.51,148.93,0.38,0.09,0.47,0.23,0.17,85.0,0.15,7440.0,5.96,40.8,632500.0,148.0,881.17,1169.77,253.0,35.0,0.0
7.24,65.96,3903.58,8.41,176.32,404.43,715.89,3401.47,63.0,85.0,68.4,0.0,6570.0,117.0,2.17,0.0,2.17,-0.39,-2.82,3.01,0.34,12.06,1.01,422.12,0.49,85.22,0.19,0.15,0.96,41.17,145.48,0.54,0.07,0.62,0.23,0.18,147.2,0.2,10070.0,8.25,41.86,1482500.0,114.0,1055.2,1036.3,593.0,36.0,0.0
7.54,66.02,7233.16,3.71,33.61,196.0,269.26,728.01,63.0,85.0,33.85,0.01,1800.0,33.0,1.94,0.0,1.94,-0.38,-2.91,3.73,0.09,12.06,1.01,422.12,0.48,85.22,0.24,0.19,0.94,19.92,42.73,0.26,0.12,0.38,0.24,0.2,85.1,0.18,2880.0,7.53,41.31,245000.0,72.0,1109.08,1326.06,98.0,37.0,0.0
7.18,66.33,9903.53,3.86,262.38,413.57,965.66,1597.65,63.0,85.0,77.03,0.01,4680.0,85.0,2.16,0.0,2.16,-0.36,-2.74,3.48,0.33,12.06,1.01,422.12,0.48,85.22,0.24,0.19,0.93,21.73,58.11,0.36,0.12,0.48,0.26,0.21,90.6,0.19,6980.0,7.94,40.91,632500.0,70.0,1800.96,1211.93,253.0,38.0,0.0
7.71,65.99,5001.63,3.45,66.98,161.9,269.26,559.02,63.0,85.0,14.15,0.01,630.0,11.0,1.94,0.0,1.94,-0.47,-2.69,3.72,1.08,12.06,1.01,422.12,0.46,85.22,0.36,0.26,0.9,9.37,27.51,0.47,0.24,0.71,0.4,0.29,94.0,0.24,1330.0,9.35,39.56,125000.0,65.0,1010.4,1444.54,50.0,39.0,0.0
7.17,65.93,2797.45,4.23,156.49,284.99,559.02,1204.16,63.0,85.0,25.76,0.0,1980.0,38.0,2.17,0.0,2.17,-0.31,-3.05,3.2,0.12,12.06,1.01,422.12,0.48,85.22,0.21,0.16,0.93,30.59,78.02,0.23,0.11,0.34,0.23,0.18,125.0,0.16,3220.0,6.49,40.76,402500.0,84.0,1012.97,961.52,161.0,40.0,0.0
7.13,65.9,3009.93,4.88,116.27,288.58,522.02,1408.01,63.0,85.0,65.05,0.01,3870.0,71.0,2.17,0.0,2.17,-0.31,-2.9,2.07,0.27,12.06,1.01,422.12,0.46,85.22,0.24,0.17,0.9,23.64,56.36,0.33,0.11,0.44,0.26,0.18,88.5,0.18,5760.0,7.19,39.53,510000.0,107.0,960.46,906.97,204.0,41.0,0.0
7.65,66.03,6038.61,3.9,55.94,183.44,269.26,715.89,63.0,85.0,36.0,0.01,1440.0,25.0,1.94,0.0,1.94,-0.31,-2.53,4.92,-0.12,12.06,1.01,422.12,0.46,85.22,0.34,0.25,0.89,11.53,27.63,0.58,0.19,0.76,0.35,0.25,69.7,0.23,2510.0,9.04,39.14,175000.0,67.0,1095.74,1421.13,70.0,42.0,0.0
7.28,65.87,3742.73,1.71,210.22,447.31,813.94,764.85,63.0,85.0,51.83,0.01,2700.0,47.0,2.18,0.0,2.18,-0.5,-2.86,6.89,0.98,12.06,1.01,422.12,0.49,85.22,0.21,0.15,0.95,32.37,92.67,0.31,0.1,0.41,0.22,0.16,79.5,0.17,4120.0,7.09,41.53,327500.0,100.0,859.86,1015.08,131.0,43.0,0.0
7.15,65.88,3142.98,1.56,106.76,390.18,583.1,610.33,63.0,85.0,33.05,0.01,2250.0,42.0,2.18,0.0,2.18,-0.56,-2.97,3.16,0.19,12.06,1.01,422.12,0.48,85.22,0.18,0.14,0.94,48.48,125.32,0.32,0.11,0.43,0.22,0.17,111.0,0.15,3670.0,6.28,41.26,407500.0,123.0,914.24,914.44,163.0,44.0,0.0
7.07,65.99,3574.13,4.5,92.27,185.04,320.16,832.17,63.0,85.0,31.25,0.01,1530.0,28.0,2.17,0.0,2.17,-0.61,-2.95,10.46,1.34,12.06,1.01,422.12,0.52,85.22,0.21,0.15,1.0,30.32,98.35,0.27,0.1,0.37,0.22,0.16,80.0,0.14,2500.0,6.31,43.95,200000.0,123.0,1155.59,917.05,80.0,45.0,0.0
7.46,65.87,6831.44,3.55,84.94,232.42,412.31,824.62,63.0,85.0,25.01,0.01,1350.0,26.0,1.95,0.0,1.95,-0.36,-3.05,3.41,0.53,12.06,1.01,422.12,0.47,85.22,0.22,0.17,0.91,25.42,61.27,0.4,0.12,0.52,0.24,0.18,98.0,0.19,2450.0,7.55,39.69,240000.0,77.0,824.82,1166.95,96.0,46.0,0.0
7.18,65.89,3082.55,3.25,191.28,252.06,500.0,820.06,63.0,85.0,40.15,0.01,2160.0,38.0,2.17,0.0,2.17,-0.58,-2.89,4.96,0.7,12.06,1.01,422.12,0.48,85.22,0.2,0.15,0.94,36.77,88.97,0.32,0.1,0.42,0.23,0.18,90.7,0.16,3640.0,6.57,41.3,330000.0,38.0,938.9,944.56,132.0,48.0,0.0
7.01,65.97,3634.74,3.74,185.5,305.25,761.58,1142.37,63.0,85.0,52.58,0.01,2520.0,43.0,2.17,0.0,2.17,-0.42,-2.75,3.16,0.37,12.06,1.01,422.12,0.5,85.22,0.25,0.19,0.96,19.79,47.55,0.29,0.14,0.43,0.25,0.2,81.6,0.2,4290.0,8.47,42.24,350000.0,114.0,1132.94,858.28,140.0,49.0,0.0
7.07,66.09,10067.05,2.36,115.8,334.64,474.34,790.57,63.0,85.0,45.61,0.01,1800.0,30.0,2.16,0.0,2.16,-0.51,-3.05,3.04,0.29,12.06,1.01,422.12,0.42,85.22,0.29,0.2,0.82,15.86,53.6,0.5,0.13,0.63,0.32,0.23,73.7,0.2,3360.0,7.3,36.08,247500.0,19.0,1361.49,976.36,99.0,51.0,0.0
7.7,65.96,4383.99,7.15,65.64,160.87,300.0,1150.0,63.0,85.0,42.99,0.01,2070.0,39.0,2.17,0.0,2.17,-0.32,-2.81,2.9,-0.18,12.06,1.01,422.12,0.47,85.22,0.29,0.21,0.91,15.91,38.07,0.49,0.16,0.65,0.32,0.24,72.3,0.18,3110.0,7.15,40.0,225000.0,91.0,946.87,1424.86,90.0,52.0,0.0
6.96,66.04,6568.8,3.27,70.52,246.69,335.41,807.77,63.0,85.0,15.38,0.0,1170.0,20.0,2.17,0.0,2.17,-0.6,-2.78,4.13,1.0,12.06,1.01,422.12,0.48,85.22,0.23,0.17,0.94,24.07,57.12,0.28,0.15,0.43,0.26,0.21,129.4,0.18,1990.0,7.45,41.09,257500.0,23.0,1286.82,859.7,103.0,54.0,0.0
7.72,65.94,4867.22,2.19,93.56,210.81,316.23,460.98,63.0,85.0,12.91,0.01,720.0,13.0,2.17,0.0,2.17,-0.54,-2.51,5.15,1.23,12.06,1.01,422.12,0.45,85.22,0.26,0.2,0.88,17.83,71.69,0.14,0.23,0.37,0.29,0.25,102.3,0.18,1320.0,7.13,38.63,135000.0,103.0,898.78,1426.96,54.0,55.0,0.0
6.98,65.96,4534.21,3.99,174.6,235.43,650.0,939.41,63.0,85.0,30.68,0.01,1620.0,27.0,2.17,0.0,2.17,-0.26,-2.78,3.43,0.05,12.06,1.01,422.12,0.48,85.22,0.22,0.15,0.93,28.69,142.82,0.3,0.13,0.43,0.24,0.17,96.8,0.15,2970.0,6.31,40.58,287500.0,65.0,1117.77,824.57,115.0,56.0,0.0
7.22,65.93,2808.56,1.83,141.21,281.46,471.7,514.78,63.0,85.0,16.46,0.01,1080.0,20.0,2.17,0.0,2.17,-0.54,-3.14,2.6,-0.32,12.06,1.01,422.12,0.47,85.22,0.23,0.17,0.91,24.55,58.9,0.38,0.12,0.5,0.24,0.18,113.6,0.21,1870.0,8.31,39.71,212500.0,29.0,1005.62,1003.81,85.0,57.0,0.0
7.11,65.96,3541.39,2.64,116.43,254.56,424.26,672.68,63.0,85.0,14.72,0.0,1080.0,19.0,2.17,0.0,2.17,-0.43,-3.12,3.15,0.22,12.06,1.01,422.12,0.45,85.22,0.2,0.15,0.87,30.92,57.92,0.21,0.14,0.35,0.22,0.16,125.7,0.19,1850.0,7.22,38.04,232500.0,48.0,1081.34,924.32,93.0,58.0,0.0
7.7,65.94,4612.24,4.71,113.93,138.46,500.0,651.92,63.0,85.0,33.0,0.01,1440.0,25.0,1.95,0.0,1.95,-0.49,-2.9,2.62,0.45,12.06,1.01,422.12,0.48,85.22,0.27,0.18,0.94,27.94,160.27,0.58,0.08,0.67,0.28,0.2,64.6,0.16,2130.0,6.51,41.25,137500.0,94.0,913.91,1407.87,55.0,59.0,0.0
7.1,65.85,4327.26,2.01,70.95,299.95,427.2,604.15,63.0,85.0,16.83,0.0,1170.0,21.0,2.18,0.0,2.18,-0.3,-2.84,2.72,0.08,12.06,1.01,422.12,0.48,85.22,0.17,0.12,0.93,49.36,136.54,0.31,0.07,0.37,0.2,0.13,120.0,0.14,2020.0,5.73,40.54,242500.0,65.0,874.8,854.03,97.0,61.0,0.0
7.24,65.91,2598.37,4.1,55.48,196.96,316.23,807.77,63.0,85.0,22.57,0.01,1260.0,23.0,2.17,0.0,2.17,-0.34,-3.35,3.9,0.64,12.06,1.01,422.12,0.43,85.22,0.26,0.17,0.83,20.59,74.93,0.34,0.19,0.54,0.31,0.2,97.0,0.19,2190.0,7.03,36.4,212500.0,114.0,952.76,1010.61,85.0,63.0,0.0
